Latitude,Longitude,Elevation
51.17425000,-115.573570,1384.0
51.17424000,-115.573500,1385.0
51.17424000,-115.573460,1385.0
51.17424000,-115.573410,1385.0
51.17424000,-115.573360,1385.0
51.17424000,-115.573300,1385.0
51.17424000,-115.573240,1385.0
51.17425000,-115.573180,1385.0
51.17425000,-115.573130,1385.0
51.17425000,-115.573090,1385.0
51.17425000,-115.573030,1385.0
51.17425000,-115.572970,1386.0
51.17424000,-115.572920,1386.0
51.17424000,-115.572860,1386.0
51.17424000,-115.572800,1386.0
51.17424000,-115.572740,1386.0
51.17424000,-115.572680,1386.0
51.17424000,-115.572620,1386.0
51.17425000,-115.572560,1386.0
51.17426000,-115.572500,1386.0
51.17426000,-115.572440,1386.0
51.17426000,-115.572380,1387.0
51.17426000,-115.572310,1387.0
51.17427000,-115.572250,1387.0
51.17427000,-115.572190,1387.0
51.17427000,-115.572140,1387.0
51.17427000,-115.572100,1387.0
51.17426000,-115.572030,1387.0
51.17426000,-115.571980,1387.0
51.17425000,-115.571930,1387.0
51.17425000,-115.571880,1387.0
51.17424000,-115.571810,1387.0
51.17424000,-115.571770,1387.0
51.17423000,-115.571730,1387.0
51.17423000,-115.571660,1388.0
51.17423000,-115.571600,1388.0
51.17422000,-115.571560,1388.0
51.17422000,-115.571500,1388.0
51.17423000,-115.571440,1388.0
51.17424000,-115.571400,1388.0
51.17426000,-115.571350,1388.0
51.17427000,-115.571310,1388.0
51.17427000,-115.571260,1388.0
51.17426000,-115.571210,1388.0
51.17427000,-115.571160,1388.0
51.17428000,-115.571110,1388.0
51.17428000,-115.571050,1388.0
51.17429000,-115.571000,1388.0
51.17430000,-115.570950,1388.0
51.17430000,-115.570910,1388.0
51.17430000,-115.570860,1388.0
51.17430000,-115.570800,1388.0
51.17430000,-115.570730,1388.0
51.17430000,-115.570670,1389.0
51.17430000,-115.570610,1389.0
51.17430000,-115.570550,1389.0
51.17430000,-115.570490,1389.0
51.17430000,-115.570420,1389.0
51.17430000,-115.570360,1389.0
51.17430000,-115.570320,1389.0
51.17429000,-115.570270,1389.0
51.17429000,-115.570230,1389.0
51.17429000,-115.570180,1389.0
51.17429000,-115.570110,1388.0
51.17430000,-115.570050,1388.0
51.17429000,-115.569990,1388.0
51.17429000,-115.569930,1388.0
51.17428000,-115.569880,1388.0
51.17427000,-115.569810,1389.0
51.17427000,-115.569760,1389.0
51.17427000,-115.569720,1389.0
51.17427000,-115.569660,1389.0
51.17427000,-115.569620,1389.0
51.17426000,-115.569560,1390.0
51.17426000,-115.569510,1390.0
51.17427000,-115.569440,1391.0
51.17427000,-115.569380,1391.0
51.17427000,-115.569330,1391.0
51.17427000,-115.569280,1391.0
51.17427000,-115.569230,1391.0
51.17427000,-115.569170,1391.0
51.17427000,-115.569120,1391.0
51.17427000,-115.569060,1391.0
51.17427000,-115.569000,1391.0
51.17426000,-115.568940,1392.0
51.17426000,-115.568880,1392.0
51.17426000,-115.568830,1392.0
51.17426000,-115.568770,1392.0
51.17426000,-115.568700,1392.0
51.17426000,-115.568640,1392.0
51.17426000,-115.568580,1392.0
51.17426000,-115.568520,1392.0
51.17425000,-115.568460,1392.0
51.17424000,-115.568400,1392.0
51.17424000,-115.568350,1392.0
51.17424000,-115.568300,1392.0
51.17425000,-115.568250,1392.0
51.17426000,-115.568190,1392.0
51.17428000,-115.568150,1392.0
51.17429000,-115.568110,1392.0
51.17430000,-115.568050,1391.0
51.17431000,-115.567990,1391.0
51.17431000,-115.567950,1391.0
51.17431000,-115.567900,1391.0
51.17430000,-115.567860,1391.0
51.17429000,-115.567820,1391.0
51.17428000,-115.567760,1391.0
51.17429000,-115.567710,1391.0
51.17430000,-115.567670,1391.0
51.17433000,-115.567630,1391.0
51.17433000,-115.567580,1391.0
51.17433000,-115.567520,1391.0
51.17433000,-115.567460,1390.0
51.17432000,-115.567400,1390.0
51.17432000,-115.567330,1390.0
51.17432000,-115.567280,1390.0
51.17431000,-115.567230,1390.0
51.17431000,-115.567170,1390.0
51.17431000,-115.567120,1390.0
51.17430000,-115.567070,1390.0
51.17430000,-115.567010,1390.0
51.17430000,-115.566950,1390.0
51.17430000,-115.566910,1391.0
51.17430000,-115.566860,1391.0
51.17430000,-115.566810,1391.0
51.17429000,-115.566750,1391.0
51.17428000,-115.566690,1391.0
51.17428000,-115.566640,1392.0
51.17426000,-115.566600,1392.0
51.17424000,-115.566560,1392.0
51.17422000,-115.566520,1393.0
51.17421000,-115.566470,1393.0
51.17419000,-115.566420,1393.0
51.17417000,-115.566370,1394.0
51.17415000,-115.566310,1394.0
51.17414000,-115.566270,1394.0
51.17412000,-115.566230,1395.0
51.17411000,-115.566190,1395.0
51.17409000,-115.566140,1396.0
51.17407000,-115.566090,1396.0
51.17406000,-115.566060,1396.0
